科学家,句子编号,句子,情感得分
林巧稚,2444,"一九四一年一月间,洛克菲勒基金会召开了一次中国问题 讨论会,参加者大多是幕僚中的中国通,其中有创办北洋 大学的丁尼和后来担任协和校长的顾林等",-1.0
林巧稚,2450,"一粒花生米,堵塞在不满周岁的孩子的气管里,这只需用镊 子就可以轻易夹出",-1.0
林巧稚,2459,愤怒的火焰在人们的心头燃烧起 来,-1.0
林巧稚,2469,"片刻,病人在床上急促地喘息起来,使劲地 蹬着腿,翻来复去,复去翻来,手扳着床架,牙咬着枕头,痛苦 地呻吟着,发狂地抽搐着 惨状目不忍睹",-1.0
林巧稚,2475,"上台揭发了前外科主任娄克斯貌似超然, 实际却从事特务活动的罪行;细菌科一位教授上台讲述了去朝鲜 战场调查美国侵略军进行细菌战的罪证 林巧稚坐在那里,已经听不清台上在说些什么,只觉得两个 痛苦的病人仍在眼前不停地喘息着、抽搐着,她的心也在不停地 抽搐着 从会场到家,只有百米的路程",-1.0
林巧稚,2477,"她仿佛从迷茫的历史深处走来,长途跋涉,迂回曲折, 才艰难地踏到了现实世界的门口",-1.0
林巧稚,2478,"她终于看到了一个真实的天地! 在这里,光明与黑暗,真诚与虚伪,善良与邪恶,如此强烈地对 照着",-1.0
林巧稚,2490,"她从过去笃信不疑的教义中,看到了深恶痛绝的两个 字:虚伪! 虚伪!她自语着,猛地站起来,走到墙角的洗脸池前, 用水冲了冲脸",-1.0
林巧稚,2574,"她生气极了, 知道又是女的不能执刀的偏见在作怪",-1.0
林巧稚,2578,"二十年过去了,她走过了艰难的路程,今天终于在妇产科学 的殿堂里站稳了脚跟",-1.0
林巧稚,2585,会议围绕生活条件对人类健康的影响这一中心问题展开 讨论,-1.0
林巧稚,2601,"代表团回国后,《光明 日报》社于九月十日专门邀请在京的部分团员举行座谈会,请他 们就出席这次世界医学会议以及参观苏联、捷克医药卫生事业等 问题,畅谈感想",-1.0
林巧稚,2607,"虽然在会议上谁也没有谈到这个问题,但大家所 发表的文章里都指出,医学保健事业必须建立在社会主义和人民 民主国家的社会生活条件的基础上,否则就不可能得到真正的发 展",-1.0
林巧稚,2608,"林巧稚还专门介绍了她在苏联考察的见闻,谈到了女医务工 作者的地位问题",-1.0
林巧稚,2619,"医院从上到下, 一律按部队 建制:室改成班,科改成连病房改成营房, 一切服从医疗, 专家、教授全部下到基层搞门诊 这种生搬硬套的做法,造成医院的混乱,引起全院医生、护 士、学生,特别是教授们的不满",-1.0
林巧稚,2628,"事 关学院前途,这么多专家终生事业的大问题,她不能不说话",-1.0
林巧稚,2678,"为了争一口气,哼!看一 个女的到底可以做出些什么!我采敢了后者,放弃了家庭的幸 福生活,把自己的全副精力,融化在做医生、从事医学科学的事 业里",-1.0
林巧稚,2693,"对于加强工厂保健工作、注意职业病的预防、 提高医疗队伍的质量、大力开展医学研究等问题,她作过专题发 言;也就加强医疗器材的制造、供应和研究、做好小学校及托儿 所的保健工作、改善公费医疗制度、确定医务技术人员的休假制 度等问题,写过一系列的提案",-0.3333
林巧稚,2696,"如果说,马寅初先 生是以经济学家的锐利眼光,从社会学的理论上,及时提出了中 国必须控制人口增长的战略问题,那么,林巧稚和她的同行们则 是用医学家的严密分析,从生理学的角度,进一步阐明了控制人 口的必要性和可能性",-1.0
林巧稚,2697,"她们有自己的亲身实践,不仅提出了这个 战略性的问题,而且提出了解决问题的具体措施和办法、经验和 教训",-1.0
林巧稚,2699,"但是,如果生育得过多过密,从个人方面说,会影 响母子健康,妨碍母亲的生产或工作,增加父母抚养和培育 子女的困难;从国家方面说,人口增加过快就要增加消费, 影响建设资金的积累,妨碍人民生活进一步提高",-1.0
林巧稚,2705,"二年来,我们在避孕问题上,虽然也做了一些工作,但 是效果是不够令人满意的",-1.0
林巧稚,2706,"这是什么原因呢?根据我们的分 析,有以下的几方面: 一 、首先应该指出的是避孕宣传工作中的缺点:几年来, 我们对避孕问题的宣传是不够普及、不够深入的",-1.0
林巧稚,2709,"就拿医务人员来讲,对此项工作的 宣传,过去也是不够热情、不够积极的,甚至有人以为避孕 并不是科学技术的问题,因此,不需要高级医务来员来作",-1.0
林巧稚,2711,其他有关方面也从没有将避孕问题当作重点来进行宣 传,-1.0
林巧稚,2717,"有些男同志错误地认为养儿育女是妇女的事,孩子生病、 教养等问题都有国家负担,和自己的关系不大,因此,不能 正确地体会到生育过多过密对母子健康以及对社会主义建设 上的不良影响,也就对避孕问题表现得不够积极,不够主动, 漠不关心或甚至有抵触情绪",-1.0
林巧稚,2719,"这 些思想情况无疑的是推行避孕工作中的一大障碍,必须通过 大力、普遍而深入地宣传加以纠正",-1.0
林巧稚,2734,"最近已将避孕的研究列入医学科 学的研究规划,说明党和政府对避孕问题的高度重视和对人 民保健事业的无比关怀",-1.0
林巧稚,2736,"在这里,我们还要提一提有关计划生育的其他几个问题: 1. 人工流产问题:首先应该肯定的是人工流产不是避 孕的方法,相反的,它还会妨碍避孕的推广",-1.0
林巧稚,2737,"根据上海、南 京、天津、北京、广州、武汉等地的实地调查,自从公布放 宽人工流产的限度以后,避孕门诊的人数显见减少,此外, 甚至还有人放弃了原用的避孕方法,以为怀孕后反正可以用 人工流产来解决",-1.0
林巧稚,2742,最近各地在这问题上的调查研究也证实了这一 点,-1.0
林巧稚,2743,"2. 永久性避孕问题:结扎输卵管或结扎输精管手术, 在子女过多的夫妇中或身体不健康的妇女中是可以适当选择 应用的,但是这种手术是永久性的避孕方法,因此就不能不 分情况草率采用",-1.0
林巧稚,2744,3. 结婚年龄问题:我国有早婚习惯,-1.0
林巧稚,2763,"最好建在市中心交通方便的地 方 彭真听着,频频点头,若有所思地说:在市中心,找地方 难,拆迁起来比较麻烦",-1.2
林巧稚,2784,"现在我有几个问题还拿不准,年轻的工程师摊开图纸, 简略地介绍一遍后说,产房的布局是分散还是集中?房间的开 间究竟以多大为宜?婴儿室与产房的相对位置 你先喝口茶,我说说我的想法,林巧稚把热茶推到客人 面前,说,我不懂建筑设计,想从医生的角度提些看法",-1.0
林巧稚,2817,"从那时起,到一九六五年,林巧 稚一直身系两职,在主持协和医院妇产科的同时,每周安排一定 的时间,指导妇产医院的工作,到医院研究医疗、科研等问题",-1.0
林巧稚,2835,"我们应该把预防问题放在首位,做好卫生保健工作,筑 起第一道防线",-1.0
林巧稚,2837,"许多妇科 疾病,都是可以事先预防的",-1.0
林巧稚,2843,"在卫生界,做预防保健工作, 向来不太受人重视;尽管工作琐碎、细致、艰苦,但地位却一直 不高",-1.0
林巧稚,2870,"一次,她听说有位中 医老太太用一种叫子宫丸的药,治疗子宫颈糜烂等疾病相当有效, 十分注意",-1.0
林巧稚,2943,"她知 道肝癌后期,病人是非常痛苦的",-2.0
林巧稚,2944,"为了尽量减轻侄儿的病痛,延 续他的生命,她特意托人买了一点止痛的吗啡",-1.0
林巧稚,2958,"从下个月起,我每月给你们寄一百二十元钱,你们有什么困难, 随时写信告诉我",-1.0
林巧稚,2969,"慢慢等着吧,国家的形势会好 起来的,到时候,这样的问题总会解决的",-1.0
林巧稚,2976,"当时正是困难时期,国内生活比较艰苦,人心有些浮动",-1.1
林巧稚,2980,"但我们不能贪图安逸,忘了祖国, 在国家有困难的时候背弃她",-1.0
林巧稚,3004,"怀孕已七个月了,求求您们千 方百计救救这快要出生的孩子吧! 这痛苦的呼声,揪紧了林巧稚的心",-1.0
林巧稚,3033,就这样干吧!出了问题由我来承担,-1.0
林巧稚,3101,"只要有一颗为农民服务的白求恩式的红心, 一切困难都 能战胜",-1.0
林巧稚,3105,"我已经七、八年没有用过中产钳接生了, 旁边又没有助手,我担心手术会失败",-1.0
林巧稚,3127,你们小孩子知道什么!林巧稚不满地喝住了孙女的话,-1.0
林巧稚,3165,"但江青并不满意,她不耐烦 地听了两句,摆摆手道:好吧,林大夫,咱们就看到这里吧! 说着,起身傲然进了卧室",-1.0
林巧稚,3173,"林巧稚一向热烈欢快的生活进行曲, 也出现萧瑟凄凉的音调",-1.0
林巧稚,3183,"隆冬腊月,薄衣单 衫抵御不了刺骨的寒风;人情冷暖,她更害怕见到那些鄙夷的目 光",-1.0
林巧稚,3184,"此刻,傅彦真想扑在亲人的怀里痛哭一场,尽情地倾诉心中 的委屈,但又害怕人多眼杂,会平白横生枝节",-1.0
林巧稚,3187,"她想诉说满腹的 忧伤,但除了给老人增添麻烦,能解决什么问题呢?她知道,随 时都有阴森的目光注视她这大黑帮的女儿,她不忍心让这位 慈祥的老人因此而受到牵连",-1.0
林巧稚,3207,"一次次批斗, 一次次抄家,受尽了折磨和凌辱",-1.0
林巧稚,3210,"谢少文生活拮据,吃穿都成了问题",-1.0
林巧稚,3213,"过度 的劳累,使谢少文得了静脉炎",-1.0
林巧稚,3214,"贫病交加,生活的艰难,更可想 而知",-1.0
林巧稚,3227,"林巧稚环视屋里的凄凉景象,不由得叹息一声",-1.0
林巧稚,3242,"不管是患哪种疾病的妇女, 都要找她诊治",-1.0
林巧稚,3247,"主管人恼怒万分,干脆不让林巧稚当大夫,让她在候诊室里 叫号",-1.0
林巧稚,3251,"这天早上,正当她又出现在候诊室的时候, 一个中年男子怯 生生地走到她面前,迟疑半晌,开了腔: 老同志,我是从包头来的,我爱人有重病,想找林巧稚大 夫给看看,麻烦您把病历直接送到她那儿,行吗? 林巧稚抬头一看,并不认识",-1.0
林巧稚,3268,"谁曾想到,这一切,全都成了后来政治审查的疑点! 为什么甘愿离开条件优越的大都市到艰苦的边疆来?显然 是别有用心!造反派根据合理的逻辑推理断定:她是 个男扮女装的特务,根本不会生育,两个孩子是搞特务活动的掩 护,到包头教书是为了离苏修近些,进行长期潜伏 于是,不分青红皂白,他们把谢齐历关押了起来",-1.0
林巧稚,3269,"审讯,批 斗,无休止的肉体折磨,她咬着牙抗过来了;但精神上的摧残却 把她推到了绝望的深渊",-1.0
林巧稚,3272,"半年后,她终于歇斯底里地发作起来,愤怒地大叫,失神地 狂奔,整天抠墙扒土,把泥块儿往嘴里塞,成了一个疯子! 眼看气息奄奄,濒于绝境,造反派开恩,把她放了出来",-1.0
林巧稚,3292,"当然可以啊!一个两鬓霜染的老大夫迎了出来,她看了 一眼腕上的手表说:下午门诊还没有开始,请到急诊室吧! 我们想请林巧稚大夫看看,她下午上班吗?谢齐历犹豫 片刻,胆怯地问",-1.0
林巧稚,3303,"两姐妹失望地垂下头,伏案痛哭起来",-1.0
林巧稚,3333,"他摇摇妻子的肩膀, 把诊断书在她面前来回晃着,说:看见吗?你已经有了最权威 的科学证明了,以后再也不用担心了!说完,他又把诊断的结 论一字一顿地念了一遍",-1.0
林巧稚,3349,"年近古稀将要实现四代同堂,她高兴得忘了一切烦恼",-1.0
林巧稚,3363,"不要害怕,不要担心,不要因为她是我的孩子就顾虑重重",-1.0
林巧稚,3375,"她连忙把婴儿交给护士,递过一块毛巾给徐蕴华,说:好 了,快去歇会儿吧,辛苦你了",-1.0
林巧稚,3390,"心脏病的问题要慎重,请内科会诊",-1.0
林巧稚,3392,"你要配合,越放松,问题越好办",-1.0
林巧稚,3403,"产妇的头痛苦地翻侧着,突然一阵痉挛, 一张口 呕吐起来,吐物喷射而出,溅了林巧稚一身",-1.0
林巧稚,3422,"年轻人失望之中,忽然想起了林巧稚",-1.0
林巧稚,3429,"冬去春来,孕期已满,临产时又出现了新问题",-1.0
林巧稚,3434,"小伙子 不死心,又硬着头皮央求道: 能不能再麻烦林大夫给看看? 林巧稚果真又看了",-1.0
林巧稚,3440,"闻讯赶来的丈夫看着妻子的痛苦模样,忧心如焚",-1.0
林巧稚,3475,"了解中国的医疗和 人口问题,是斯诺庞大采访计划中的一项重要内容",-1.0
林巧稚,3476,"周恩来总理 对斯诺说,关于这方面的问题,你可以找林巧稚大夫,她会帮 助你了解的",-1.0
林巧稚,3488,"她仍然信仰基督教和相信上帝在这个 问题上,有时要和她的朋友周恩来发生争论",-1.0
林巧稚,3613,"总理详细地询问了出访的准备工作,对有关问题作了许多具 体的指示",-1.0
林巧稚,3643,"因此,她回国后一再 向学生们阐述这个问题、此后,在她受聘担任世界卫生组织顾问 委员会成员,几次前往日内瓦参加会议时,也在讨论中反复强调 这一看法,受到各国同行们的赞赏",-1.0
林巧稚,3663,"她不希望别人重蹈自己的旧辙,更 何况是自己的姨外孙女呢!玉辉的婚事,始终牵挂着她的心",-1.0
林巧稚,3681,"困苦的生活,往往激励 人的上进心",-1.0
林巧稚,3683,"到初中毕业时, 家庭生活更趋艰难,他不得不停止学业,到一所学校去教书,以 微薄的收入培养弟妹",-1.0
林巧稚,3696,"又当父亲又当妈,生活 的艰辛,可想而知",-1.0
林巧稚,3710,"我看你自己干脆不要生孩子了,这 样可能更好 玉辉听着,不好意思地别转了脸:姨婆,看你说的 这有什么不好意思的,这可是实实在在的事,马上就会碰 到的问题",-1.0
林巧稚,3724,"当晚,几位客人陆续来到后,林巧稚主持了简单的婚礼 五十一 早写的遗嘱 一九七四年春节,为动乱而忧虑的人民,心头又掠过一道阴 影",-1.0
林巧稚,3788,"看得出,她连走路都困难了",-1.0
林巧稚,3790,"林大夫,您好!傅彦菜青色的脸上,露出一丝凄怆的微 笑,她艰难地抬起手来向林巧稚问候",-1.0
林巧稚,3794,"在史无前 例的斗批改高潮中,她因父亲的问题受株连,被扣上黑 帮公主、修正主义苗子的帽子,发配到了河南农村劳动",-1.0
林巧稚,3795,"外人的歧视,种种的打击,使她精神倍受摧残,得了血崩症",-1.0
